,gait_avg,gait_cv,label
0,0.2386409109408524,0.8489637163129631,0
1,0.1635288648895003,0.9054144475061875,0
2,0.07352407326931781,1.8411832464329,0
3,0.10195214060299537,1.4681413654498996,0
4,0.1149519027390064,1.3157439894611054,0
5,0.10165735106556652,1.3197647377234771,0
6,0.22623469353837763,0.7671078912780442,0
7,0.1285906213529926,1.20765655565888,0
8,0.2490917757641584,0.8219683942972822,0
9,0.2550831342086116,0.7044599307949767,0
10,0.12329236732765952,1.0741827706251585,0
11,0.15910535345020838,1.2410241451889354,0
12,0.13956144970049833,1.1402142437149119,0
13,0.24576648884517624,0.8314011270408105,0
14,0.08786518690562284,1.6070419246143557,0
15,0.10625513617751153,1.3287865140383217,0
16,0.15268248198603723,1.1206897037674093,0
17,0.13016951239523403,1.3382628098094702,0
18,0.16496011712787584,1.034704557108223,0
19,0.3163762652379944,0.6717378820674593,0
20,0.16682770768588878,0.9945953088438113,0
21,0.13544806637826132,1.1588421772228426,0
22,0.10652420631943539,1.275260827974543,0
23,0.27630005966134885,0.7683732088331132,0
24,0.060114505758040886,2.3586402607481665,0
25,0.09670246994112902,1.4915235159804223,0
26,0.09897091671983826,1.5370087464451376,0
27,0.1238528546842343,1.2736518512873756,0
28,0.11455076630102759,1.2690366387994854,0
29,0.1734611733964729,1.2550149824635761,0
30,0.27207231356259337,0.914980915818437,0
31,0.19143603532948597,0.6827757267504057,0
32,0.0795578139654814,1.7547254750611139,0
33,0.14099074577424617,1.1431517549961483,0
34,0.1291873229737269,1.2272990514637545,0
35,0.15706032179893656,1.0437315393086997,0
36,0.15422246625079192,1.2891541859464652,0
37,0.09082396301555443,1.5860451365936468,0
38,0.10586409261798795,1.604263481208697,0
39,0.07845679798317864,1.8100142064915288,0
40,0.13728090619698247,1.157661849750302,0
41,0.27895300447900984,0.6737084811918157,0
42,0.2748565042919335,0.7797038792798835,0
43,0.14957926670378224,1.0451569267604341,0
44,0.28439444128204794,0.7672993832025948,0
45,0.18313375221973754,0.8615349930404507,0
46,0.12406020007908025,1.3658598255637877,0
47,0.17259000662594715,1.0029642564755668,0
48,0.2872776995726766,0.6904698608562122,0
49,0.09601786903997156,1.4236272499734346,0
50,0.13405752899175022,1.2144200130148934,0
51,0.10689065033659578,1.368076497369669,0
52,0.17359480273755476,0.9432815918086479,0
53,0.1059199148131644,1.2712710848835598,0
54,0.10145898839648076,1.3682763137308476,0
55,0.1128294839259775,1.273713876478427,0
56,0.09498752231204155,1.7413278172919,0
57,0.13008957860224388,1.3839296992710788,0
58,0.0782636046872778,1.8383575492520399,0
59,0.11206984828739243,1.3296500955766484,0
60,0.15699433316202724,1.0351735612832604,0
61,0.15626236232107177,1.0046411010742793,0
62,0.17043729689231213,0.9646622576147114,0
63,0.12631377092697085,1.2199341699442152,0
64,0.40234026624597014,0.45447161474875397,0
65,0.09309604285872557,1.744190834060282,0
66,0.06495872346614612,2.209509910670902,0
67,0.09311068012194837,1.5751421394510106,0
68,0.16559011072796934,1.2051740637848274,0
69,0.11515011143357677,1.316566185116703,0
70,0.20646238368861178,0.7403138621922595,0
71,0.12866634256231355,1.2167651239135835,0
72,0.24338272683083373,0.7071675433371736,0
73,0.08813357877141652,1.7622906188061767,0
74,0.11013027157056778,1.3868442812190345,0
75,0.12041540744709459,1.1619016034802352,0
76,0.12093004937916198,1.4149726118071402,0
77,0.11238227089378923,1.4394397513375912,0
78,0.13014858912547084,1.2079980821595482,0
79,0.20208812895465025,0.7400264700382801,0
80,0.11966009457461177,1.2815128772970104,0
81,0.09456768636915454,1.5196458839675224,0
82,0.089140934750119,1.610302986557071,0
83,0.086386069396441,1.8415257161656235,0
84,0.168029598533151,1.0795858726971839,0
85,0.15300786172483058,1.0738300761422963,0
86,0.10078799323786429,1.4940770838881172,0
87,0.11410514595993063,1.5006399800119665,0
88,0.08524338876888315,1.5583856050915816,0
89,0.14491936237735545,1.077693871380017,0
90,0.27249641429114946,0.7713973601099205,0
91,0.2636467102755678,0.6928012845358293,0
92,0.13481488578858222,1.0463857322606933,0
93,0.16742774722400436,1.0567776337969605,0
94,0.16029417365390985,0.930592421970251,0
95,0.2484166765695109,0.813958348093998,0
96,0.10938501806324596,1.3732048428792294,0
97,0.21863271198907797,0.9407129591954618,0
98,0.18700384808813825,0.8765990940194499,0
99,0.18805959659384533,0.8180406538415705,0
100,0.17318053967892166,0.9360528651520745,0
101,0.07334703708037654,1.779700950299138,0
102,0.09446271784842651,1.769670972805138,0
103,0.11978018490029847,1.3658014407599226,0
104,0.2320943010403192,0.9538870877043548,0
105,0.0754100554298988,1.7294259557446938,0
106,0.1300831772984668,1.092290312290145,0
107,0.2815172457619306,0.7583005586470711,0
108,0.16510260859404735,1.0806564202772846,0
109,0.12273691022858263,1.2339693751607304,0
110,0.14623171021479536,1.1090256796085676,0
111,0.1818762106850823,0.8563396325593498,0
112,0.09867414069625942,1.3916733155936034,0
113,0.16558390592827515,0.9326244376379546,0
114,0.07880025812708598,1.8087436989729433,0
115,0.16370379119952094,0.9642820151333239,0
116,0.15475907905854006,1.085767543745588,0
117,0.10623020963633761,1.3761782634322173,0
118,0.0855580870719517,1.8150795431743434,0
119,0.17820069173420655,0.9352788846371206,0
120,0.1436173803817959,0.9466708653361263,0
121,0.3295171243253159,0.6170504156770608,0
122,0.18450992253613982,0.8594036553321929,0
123,0.1582347049681659,1.0471583470894426,0
124,0.09425939011940344,1.5481801202223333,0
125,0.11885852726266027,1.3835950266882675,0
126,0.11557212421162562,1.337560137728549,0
127,0.09577854240641874,1.6838002447345677,0
128,0.21292610009534554,1.1150489156470291,0
129,0.09293217113849155,1.5646952160385694,0
130,0.10199251697264253,1.5036129919925862,0
131,0.10774099367625892,1.5699618251987923,0
132,0.3894563183029068,0.5165141204951164,0
133,0.15846447146592293,1.039398601111337,0
134,0.1135311358920199,1.3615887059831429,0
135,0.23097883468900962,0.7284994690565946,0
136,0.16908490892878192,0.9445760964995917,0
137,0.37661003620229305,0.48687614951279,0
138,0.18246891345569793,0.8785626947920266,0
139,0.12368547986137038,1.1961969114075193,0
140,0.17679384522100183,1.0283648697410133,0
141,0.1583235490529295,1.0378070500281724,0
142,0.13100846878745975,1.2768981419035377,0
143,0.09799439326566171,1.607730861323582,0
144,0.15184964234616985,1.0010619353600825,0
145,0.21664133327290974,0.6614537769631733,0
146,0.07473319431736986,1.7649997706787541,0
147,0.10305229112266857,1.4818151416630705,0
148,0.14935261649197903,1.0771513343001542,0
149,0.10852404197747695,1.2435131163730193,0
150,0.17230504679488626,0.9252765584240465,0
151,0.3001291545887383,0.7658838254927335,0
152,0.11418255757201802,1.468889123950767,0
153,0.12368637028543707,1.1917692034467553,0
154,0.1757172409963002,0.8453693263069453,0
155,0.09259072404832923,1.6457909468097163,0
156,0.09803921729824282,1.6403467979766262,0
157,0.2676523723863663,0.8099478352141041,0
158,0.2965707725541477,0.5909073141317641,0
159,0.09584950705502122,1.497190550764393,0
160,0.09950845750337615,1.6201264554495254,0
161,0.140652873498552,1.2313242345256987,0
162,0.1280933644244059,1.237679785237393,0
163,0.15921552931481503,1.1169938010264786,0
164,0.15614463607058487,1.066761593425551,0
165,0.2473970494746046,0.6865160722545612,0
166,0.1140438797609771,1.3078970924740128,0
167,0.09524867161709995,1.5622213429263816,0
168,0.10771349391197776,1.2451866725876117,0
169,0.11442958619843989,1.3282246608903068,0
170,0.15355166648439864,1.0243181618938106,0
171,0.20435357986785033,0.898599146486097,0
172,0.18828158576619178,0.8316020136225573,0
173,0.1634847234914647,1.0133393330659533,0
174,0.12221613933735671,1.1794163021744382,0
175,0.12273172293117339,1.0678265015201476,0
176,0.23406158700425994,0.7742496270046126,0
177,0.12929225454037202,1.159499547833518,0
178,0.24515416354618288,0.9340604701862641,0
179,0.12247722448512195,1.2519809804057143,0
180,0.21410078457730977,0.9452545590908896,0
181,0.19103897794244443,0.8454810065474017,0
182,0.08059571647470602,1.834953940297046,0
183,0.25641328642234446,0.8491132633893064,0
184,0.08618008553045478,1.5920565787962622,0
185,0.1274728714463545,1.1745446063044402,0
186,0.09621976213380296,1.5874614197460537,0
187,0.09861290377358044,1.389703851002267,0
188,0.16465379544757905,1.0382138409935975,0
189,0.08604650351936047,1.5915593110212838,0
190,0.19197181902108665,0.6883349473900392,0
191,0.08809131205101861,1.8288762322685306,0
192,0.14244044782285065,1.1988693159778596,0
193,0.12072316561900279,1.188835382560682,0
194,0.10744282826382846,1.2418649957422834,0
195,0.10199396911869074,1.3746658418940516,0
196,0.08066030369354363,1.6925539274424053,0
197,0.27887225192896825,0.9031277592091801,0
198,0.09783650098996048,1.6080615627781052,0
199,0.17119152636770257,1.0368404052980797,0
200,0.28746424666182563,0.4486872456189072,0
201,0.238445176937204,0.9814419720148964,0
202,0.04891380367123268,2.078642245227604,0
203,0.26293600492059865,0.8259168297586233,0
204,0.34503988642743566,0.6517098216761391,0
205,0.12171924669534605,1.3040281045783044,0
206,0.07979898001341258,1.4961582046284208,0
207,0.26142749369622553,0.699557875445625,0
208,0.3762270876350887,0.4995798191846005,0
209,0.15634428701776873,0.9949781479093995,0
210,0.17181310231951788,1.0591586956680559,0
211,0.11136483153537474,1.374159398350225,0
212,0.0823371801027321,1.5111619563315966,0
213,0.08589780473593563,1.7325444093578424,0
214,0.11254819080153888,1.1971867152398883,0
215,0.16016230734194664,1.1691255669622862,0
216,0.14842023302048923,1.097326908187588,0
217,0.16587339359569678,0.9844375360193254,0
218,0.10215442275060689,1.3880325932442956,0
219,0.15856749901328893,0.9467945970259279,0
220,0.1516796840898902,1.0187852063684273,0
221,0.07438304570110087,1.8032032016903337,0
222,0.16021284858452126,1.0663760290778417,0
223,0.07558218672508026,1.863632240672443,0
224,0.33079351620240643,0.7274990782466092,0
225,0.13938546567697097,1.1210051752905015,0
226,0.20744433686545588,0.7337139764771671,0
227,0.11032695216649675,1.4177091973570732,0
228,0.07979995456529174,2.032614185744104,0
229,0.13595799216253554,1.1405838167079134,0
230,0.1484064438036658,1.1459089142324226,0
231,0.15137777593046586,1.0085846079773435,0
232,0.11968559942103643,1.137960421237919,0
233,0.14457883093167434,1.0524890436200416,0
234,0.1344584287965999,1.1464381619990958,0
235,0.12338049197320473,1.2826310980920537,0
236,0.10224800062848922,1.5044094835273707,0
237,0.09052932502970816,1.7105508002243675,0
238,0.12742790945352397,1.231278729108742,0
239,0.0920878121244004,1.4551346093954372,0
240,0.1538646836730248,1.1128726047426474,0
241,0.16073778379250336,0.9693235061461384,0
242,0.15939018427130372,1.0232608358524224,0
243,0.13085488209570634,1.2079063896434976,0
244,0.08690187382327522,1.6286642406626495,0
245,0.23317393983271031,0.7145586021141529,0
246,0.16131594553614723,1.0908488447304219,0
247,0.1522653099886555,1.008744855655322,0
248,0.1679151725561861,0.9680603092236506,0
249,0.12965643026910842,1.267245551437975,0
250,0.14468767360490273,1.0689135164365715,0
251,0.17435053654293964,0.9987472394892997,0
252,0.16663872398794655,0.9449475229138119,0
253,0.081532976613131,1.635113450090587,0
254,0.17091168443308793,0.9151692149125924,0
255,0.18458027305967986,1.0217553447120609,0
256,0.1332690457148567,1.1247798016893646,0
257,0.27377967897399186,0.7406824995425086,0
258,0.18382352974046678,0.9836693604554305,0
259,0.15144781515320993,1.0390121041920533,0
260,0.20462608828463338,0.7139822288279556,0
261,0.08981348666795753,1.813675068369418,0
262,0.17249783501029015,0.9589354793411317,0
263,0.2060081356100459,1.1406982221312856,0
264,0.13416868047340508,1.2548109656928716,0
265,0.15302765468025908,1.05157886617519,0
266,0.37947718223387544,0.6980702309642842,0
267,0.1645923375605262,0.9898932221265334,0
268,0.2551102505867335,0.7004686564305279,0
269,0.1462520414734269,1.1430003592044211,0
270,0.19239803340863734,0.9688176117186108,0
271,0.12290519403224004,1.4093649312478436,0
272,0.24871059490198438,0.7279671028153608,0
273,0.17225507580560637,0.9869485056184465,0
274,0.15482814525338737,1.0588749599572838,0
275,0.11143346785761934,1.3627387058104647,0
276,0.09379762278516145,1.4075929984378632,0
277,0.16287878798669514,0.8932367792235837,0
278,0.10287504509479843,1.2615309404120494,0
279,0.15199053442892543,1.024924496859862,0
280,0.07465004800933409,1.8680051997545593,0
281,0.2836493948962599,0.780321896216317,0
282,0.10806976047588542,1.5522954044599377,0
283,0.09488046601574052,1.1991088550592757,0
284,0.08770234617877772,1.6630926853180596,0
285,0.08792127295332477,1.62732532620776,0
286,0.1005898000010075,1.3101073929842098,0
287,0.18928157757310307,0.9063650762539751,0
288,0.14505836994133212,1.1283881389638577,0
289,0.16029399770491304,1.2299624191740133,0
290,0.12841462549120986,1.1415190043692498,0
291,0.10062241954679157,1.3937518654146406,0
292,0.1291542796587402,1.2107823258378871,0
293,0.15000382469709275,1.0527767264228345,0
294,0.07587829112687851,1.9347967850110765,0
295,0.132825545085106,1.1473829257838353,0
296,0.09062162508570494,1.5589106279412073,0
297,0.09589382308351005,1.634887333513538,0
298,0.11729191556102272,1.3843695508982736,0
299,0.24458438901101204,0.748425578637045,0
300,0.1152128497428724,1.4499111355353749,0
301,0.13926452177671347,1.1309306410570048,0
302,0.08820852131288957,1.6013291893335952,0
303,0.06842553625530738,1.9931986306740486,0
304,0.15311493190692707,1.0221333888167283,0
305,0.15487385564857228,0.9936388283759767,0
306,0.13294848481960156,1.3067162807422448,0
307,0.09683188819699985,1.424793676012111,0
308,0.16612262391599822,0.7733544600079055,0
309,0.161011631157309,1.0138931901157233,0
310,0.13440228992684639,1.177497841486439,0
311,0.2297339485011955,0.8715922800609212,0
312,0.1146166861495551,1.2956429688279223,0
313,0.12110957413672764,1.2978622595532676,0
314,0.17276436931149844,0.9194107999653873,0
315,0.1750339890461674,0.8849623403196272,0
316,0.11387959322493703,1.3858879023584818,0
317,0.1664891187300816,1.0238542274728148,0
318,0.12883312639688208,1.2979153974515283,0
319,0.1617287018879212,1.2793565917333138,0
320,0.09782890748372053,1.6377314673055168,0
321,0.18229378072574814,0.8394092101644468,0
322,0.21465605174634547,1.1425546228907595,0
323,0.10102444483256116,1.3100152802874916,0
324,0.16472521894437106,1.02545172592203,0
325,0.10453907896659989,1.2798711131402394,0
326,0.09973007560095047,1.4381037335046367,0
327,0.18250490673244957,0.8360168641809274,0
328,0.15359067554301756,1.0686876941244858,0
329,0.09112036877615566,1.4206308517291366,0
330,0.11243384106353642,1.5013458924961955,0
331,0.24709384478030996,0.9365212392312228,0
332,0.13748272514608215,1.205115049126053,0
333,0.10185592944290549,1.4841342417075334,0
334,0.1393942304832094,1.2581198618381408,0
335,0.17464038085212363,1.0507202083395717,0
336,0.31642713845722414,0.6165774410569451,0
